creatorAddress,creatorOwnerAddress,ownerAddress,ownerOfOwnerAddress,creationTx,creationTime,creationSlot,mintTx,mintTime,mintSlot,creatorBalance,ownerBalance,ownerPercentage,creatorPercentage,metaplexUpdateAuthority,metaplexOwnerUpdateAuthority,metaplexUpdateAuthorityBalance,metaplexUpdateAuthorityPercent,mutableMetadata,top10HolderBalance,top10HolderPercent,top10UserBalance,top10UserPercent,isTrueToken,fakeToken,totalSupply,preMarketHolder,lockInfo,freezeable,freezeAuthority,transferFeeEnable,transferFeeData,isToken2022,nonTransferable,jupStrictList,address
WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,,,2JDbQgzfYUZkVBDEDydnaEj6kE5x54ushT2oKaxicH9dmd9XXiH68bMNhJg9cxwnzjrqiCfQgDmxrtb6pzffxmBQ,1751024966,349532255,2JDbQgzfYUZkVBDEDydnaEj6kE5x54ushT2oKaxicH9dmd9XXiH68bMNhJg9cxwnzjrqiCfQgDmxrtb6pzffxmBQ,1751024966,349532255,998254532.551571,,,0.998254532551571,WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,998254532.551571,0.998254532551571,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,CGrtL645ovckN51fhdmw3MEedbBaVqjhm52vvnYrbonk
7XJaV4Eep387s8rYokiGx448QPxe1ZdYJhK1PdECMirJ,,,,ANad1s8r52hWrgBQUx72ASZgNSeAQsXV7MjVokFVvY49SeQHhvDkaWsrPP62CJQ9kDqErmiCGFYUph3NFUkaFQT,1750671774,348651370,ANad1s8r52hWrgBQUx72ASZgNSeAQsXV7MjVokFVvY49SeQHhvDkaWsrPP62CJQ9kDqErmiCGFYUph3NFUkaFQT,1750671774,348651370,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999619740.1157852,0.9997048341578628,999619740.1157852,0.9997048341578628,,,999914880.833652,,,,,,,False,,False,EZ8Ms3pobYZun9qMuBe3vMGQmDKLbjJ4uyByrzr2pump
HQKRiZCreXr8WsgDUPqQfftrrHK4XLhacy4yyjnowYx,,,,3LRGwFSauSTHdbiS2rBiz4VDtGf3qXo9LBqYr2bzDrm83t7Ad2NdViSWewagzQuRAMxVCEKoDbdse3q6orVpV19g,1720727309,276997436,3LRGwFSauSTHdbiS2rBiz4VDtGf3qXo9LBqYr2bzDrm83t7Ad2NdViSWewagzQuRAMxVCEKoDbdse3q6orVpV19g,1720727309,276997436,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,278965989.73553705,0.31002445763462383,189178625.38808802,0.21024068485053157,,,899819297.690086,,,,,,,False,,True,5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump
AkQDdXoNPpUSgftWKz5DEMoyDPdWyzJqwxFAZongHzCH,,,,5ZdjEpvy6J2WaFM8KRNee54uB3SdGLXJeaRYGDjQB7S95apansXtPNDmAHKiS816iJ5aTMagXVvFAr7V8GgW66zo,1751022379,349525748,5ZdjEpvy6J2WaFM8KRNee54uB3SdGLXJeaRYGDjQB7S95apansXtPNDmAHKiS816iJ5aTMagXVvFAr7V8GgW66zo,1751022379,349525748,37589171.944844,,,,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000.496404,,0,,,,,,,,,,,False,,False,5Ld8N1wpFauarkuy4Dh2t7Y5mNUKadkcTmZVdLnipump
7APNDAZeRVAdSsKSR1vh8fssxtGTjfRRpeH1bwvTUFoM,,,,2RF9pyZKd8vknUq7txhYUYaEBCzqfginpKAvSebpfTaYUBWaZZYSg3HeVqz7eXJm5XRnpH15fdvm2k8ZMJqCwFS8,1751006634,349486248,2RF9pyZKd8vknUq7txhYUYaEBCzqfginpKAvSebpfTaYUBWaZZYSg3HeVqz7eXJm5XRnpH15fdvm2k8ZMJqCwFS8,1751006634,349486248,96657870.791629,,,,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,,0,,,,,,,,,,,False,,False,EWsF1bF9sfMSgEgMuHzcrQh4yiBd9UKTMvnfyTsepump
BX76z2NL9y7344D38qFiYHZ7pd5DqrjFzkuuzvmibtaA,,,,5ffHvCFBhbtyHjPBzyF7pt17ndWUqvQb85Hxfm1xa2dXgxPYHtSqtouaPRpKTcN8cZzws8zyau7hF5HzBshuUM2E,1733767732,306440523,5ffHvCFBhbtyHjPBzyF7pt17ndWUqvQb85Hxfm1xa2dXgxPYHtSqtouaPRpKTcN8cZzws8zyau7hF5HzBshuUM2E,1733767732,306440523,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,985830382.397301,0.9895182259074696,10865790.855953,0.010906438148840781,,,996273091.880863,,,,,,,False,,False,2NKC5keX6End7URhhnHJxfyvWwBuTa2tTZPhsKUKpump
83QQFLxcEzuJZaejBnzAiW5tyfyaRHMLZnkhJbRPRWtf,,,,58ASp2pWgRfUUhTbwceAEzBZ5RPuzf1msSVzk9qZakad8aRri5e8LPQFXkqhBzhR3onhU8J5SWuazb9YmrdrgR8j,1734141106,307331478,58ASp2pWgRfUUhTbwceAEzBZ5RPuzf1msSVzk9qZakad8aRri5e8LPQFXkqhBzhR3onhU8J5SWuazb9YmrdrgR8j,1734141106,307331478,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,555797044.857674,0.5562092640040469,205032651.421064,0.20518471841265623,,,999258877.596886,,,,,,,False,,True,7h5AzpYTAnh4Gyux8Gqko5Fvx4AYQBZdkzHZ2CsBudvJ
WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,,,4fTSZdMzzZxtJ243Tv8YzfzsG13JNXXPhsnXtDJVxMso6sRqt33CnAoybGu6XxxTPNN8D3Py2namhrgx2Ek9PgEA,1751005478,349483347,4fTSZdMzzZxtJ243Tv8YzfzsG13JNXXPhsnXtDJVxMso6sRqt33CnAoybGu6XxxTPNN8D3Py2namhrgx2Ek9PgEA,1751005478,349483347,0,,,0,WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,0,0,False,841194004.7369379,0.8412166877044136,841194004.7369379,0.8412166877044136,,,999973035.523656,,,,,,,False,,False,9jEiJabQ3vFtraXa6gin5v9fsE6jFnE15uaoD9v5bonk
7MyTjmRygJoCuDBUtAuSugiYZFULD2SWaoUTmtjtRDzD,,,,5HcvWUSzGHUmn8hsUPFdGEphGpRpTk6YrUxbRs1fZmvfyadCYeQGcw6EGHHwTanZK5hgewQ1AKua8wNM9bNiiu1R,1685437584,196782157,5HcvWUSzGHUmn8hsUPFdGEphGpRpTk6YrUxbRs1fZmvfyadCYeQGcw6EGHHwTanZK5hgewQ1AKua8wNM9bNiiu1R,1685437584,196782157,4746.145,,,4.983162148045836e-06,7MyTjmRygJoCuDBUtAuSugiYZFULD2SWaoUTmtjtRDzD,,4746.145,4.983162148045836e-06,False,419389193.65286,0.4403330187152724,419389193.65286,0.4403330187152724,,,952436396.60837,,,,,True,"[""7MyTjmRygJoCuDBUtAuSugiYZFULD2SWaoUTmtjtRDzD"", ""7MyTjmRygJoCuDBUtAuSugiYZFULD2SWaoUTmtjtRDzD"", 624, 3906250000000000000, 420, 698, 3906250000000000000, 269, true, true, 698, 3906250000000000000, 269, 7409205.95596, 0.0077792133756586935]",True,,True,CKfatsPMUf8SkiURsDXs7eK6GWb4Jsd6UDbs7twMCWxo
HZsNSGcSK5LHzLFPDZ8a6ArWtCKD7UQZkpYvn4nRkVfZ,,,,2Ze4nxrfigyjF5pJkLFYbnmuoyfwjhchqvAHCoYSDsLwiiSfgv3ZsidhGf3894mEPgSxdDdfxzQTzYrX9rHLSPWD,1737270737,314954421,2Ze4nxrfigyjF5pJkLFYbnmuoyfwjhchqvAHCoYSDsLwiiSfgv3ZsidhGf3894mEPgSxdDdfxzQTzYrX9rHLSPWD,1737270737,314954421,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,6G5zoDTrDc3nuvmP7pVDkijQ3abFcEwJqNTxfMGpump
,,,,,,,,,,,,,,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000.0000001,,0,,,,,[],,,,,,False,,False,7PwUHBpj9DvE8R7J7UsoKMVnYxRMRwpjZ1TB1745pump
7vi74taiaimRrY3wmjxhSm3RuGhHpZUhkgHfcEHZAywh,,,,4HMD8ypUY5X6wog7oWYTFHvb8U2Ma7vL7SfWnhHdxXGkL2ua4ipca4wRvKK2AHsAT7V96928fAgF1xG8rqpqiRV9,1752170624,352422542,4HMD8ypUY5X6wog7oWYTFHvb8U2Ma7vL7SfWnhHdxXGkL2ua4ipca4wRvKK2AHsAT7V96928fAgF1xG8rqpqiRV9,1752170624,352422542,3529605.227977,,,0.003529605227977,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,2mqypHHpD5C2yeuCh4WGLs1q5uGqm2ktZmthVz7apump
6DPXL2LKDCQzRmeMXb2o6biJX2PR6aSgpwr9qLJkh77g,,,,2QYxHt3KZUzfPEvnPxfPtHiriCW6swGpF36XNHdybgJw47RhJa1cY6jWYHQBFnLG4NagY6funhYpLBwR8osmTbvs,1756043544,362207646,2QYxHt3KZUzfPEvnPxfPtHiriCW6swGpF36XNHdybgJw47RhJa1cY6jWYHQBFnLG4NagY6funhYpLBwR8osmTbvs,1756043544,362207646,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,2NNcDyY4aYjnFqM2Pk38MAJL1o2XEjp8tHpwdX5apump
DYdJDAa8zx8azJvsVS1S4uPdMQ22QKykZUTCM8edxZDJ,,,,QdE4QGaJJAPc6d27k3TojGxtjSmJCSCiApAAsiChhXyJq3e8bfMHWkeAmt8G5JcAkXCvTXW8reTHHPuMX8yA9hF,1752502511,353261352,QdE4QGaJJAPc6d27k3TojGxtjSmJCSCiApAAsiChhXyJq3e8bfMHWkeAmt8G5JcAkXCvTXW8reTHHPuMX8yA9hF,1752502511,353261352,50613207.51952,,,0.05061320751952,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000.0000001,1.0000000000000002,1000000000.0000001,1.0000000000000002,,,1000000000,[],,,,,,False,,False,BBNpVAQ8MMvq53ySLvFadCjVrQaNNkqhfTHCmcixpump
C4kvoUTPv8awS9QnNHXwnAeigf6hBj16Z8aJcM1E1o4Q,,,,UtKkak4HeSsCSpHGLkdYGbqVNSZfjm4jHS6YXFN8WTDq46xdLZmSZNkkYvbHfEdjh7zTpJmEXWa8UVeWr3CEsZA,1740274775,322462040,UtKkak4HeSsCSpHGLkdYGbqVNSZfjm4jHS6YXFN8WTDq46xdLZmSZNkkYvbHfEdjh7zTpJmEXWa8UVeWr3CEsZA,1740274775,322462040,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000.0000001,1.0000000000000002,1000000000.0000001,1.0000000000000002,,,1000000000,[],,,,,,False,,False,7mCU3ixHA1ZU27UpKomJRCrULeVXwiuHrQwQsKLU7QeE
C3acWe6JvUosmabcyr8taqGSdHJjKPCpdrvmTVefgt4E,,,,2PU1ELgFqzz5td9XVrP92aQHaPgEHSc5dpNpHY2gTnpUNRvKTCPvk9jDP8nx42dRTiaT4YWd7DsALH3snYVEHmft,1760755678,374095782,2PU1ELgFqzz5td9XVrP92aQHaPgEHSc5dpNpHY2gTnpUNRvKTCPvk9jDP8nx42dRTiaT4YWd7DsALH3snYVEHmft,1760755678,374095782,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999980680.1693109,0.9999999999999999,999980680.1693109,0.9999999999999999,,,999980680.169311,[],,,,,,False,,False,5pHvzMNv3Vmv6BRWHPso8mxhnC491owGBNpH4TUPpump
4xpTVdkZztUsNJyqA1ZrPgKqzuc8WtDUqJJsNkwHguV7,,,,4dmt2Vawjr6H9zupKpHt4TAjXkScDAyaCgc9ZGPxm22LnQAMtmyRmQWnNk664w7FMa9aZaSZw879phUR4jRnw3Vg,1753272748,355207584,4dmt2Vawjr6H9zupKpHt4TAjXkScDAyaCgc9ZGPxm22LnQAMtmyRmQWnNk664w7FMa9aZaSZw879phUR4jRnw3Vg,1753272748,355207584,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,6F5RfXGLLz9Pc2Ko13xiFH4KL87ZsV6P6NPsi4GntaWb
Hij5ujfF6R1z6qZFdQXb8Mc1d8Q8GneVjjmufJkcDySZ,,,,2Vf2Fao8LNcehCEX31d3FpXqCauY6geBRzbucoiR2KUSHCsrbJCWqrZkADYED5YMqwPttDboeXHC9eTJgBaGmUX2,1747317363,340190997,2Vf2Fao8LNcehCEX31d3FpXqCauY6geBRzbucoiR2KUSHCsrbJCWqrZkADYED5YMqwPttDboeXHC9eTJgBaGmUX2,1747317363,340190997,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,995655384.8371829,0.9966554479732626,995655384.8371829,0.9966554479732626,,,998996580.876457,[],,,,,,False,,False,Fhy2pyS579QNwQ8J5XUc3rfk6C764QLY8iqJegfKpump
BVmQTibx6yMxoZxkYvZxPuX284ukDBRVbMixGCAf4QJU,,,,3fHziedRJkzxH2cR9xiG2iFkQGcyZfnrfLZkbmZAruxtPGGNAmxj2AsC2o56pYJkowoEwm5ZvAb4Qg1Av3Em3CB2,1735560027,310764544,3fHziedRJkzxH2cR9xiG2iFkQGcyZfnrfLZkbmZAruxtPGGNAmxj2AsC2o56pYJkowoEwm5ZvAb4Qg1Av3Em3CB2,1735560027,310764544,0.285714,,,2.85714e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,1000000000,[],,,,,,False,,CkgtLj29muDAH1vvFBifqyWg7tnV51j1tHyk8WRJpump
2bNHMGRzqS1fTMgPfBfx8mDxv8SxvqiTNYPX2ULgkXow,,,,4XyzVZv1tDPNSXABS48P2V5sYMhsWQ5gFVWhhXLYRdhuRxb5uf3iTZi2mnmco7EqTHPhSUAncmc6a3K42HQyM4Er,1738341617,317596256,4XyzVZv1tDPNSXABS48P2V5sYMhsWQ5gFVWhhXLYRdhuRxb5uf3iTZi2mnmco7EqTHPhSUAncmc6a3K42HQyM4Er,1738341617,317596256,10763964.254759,,,0.010763964254818601,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.994463,1,999999999.994463,1,,,999999999.994463,[],,,,,,False,,False,724DChQkrEi9jUrA9s9wefiLbvhXqcobvkkA8S1jpump
J8PGhWhLHmYsqPNAy6ynyMF3kDCUP26NN54duVv6wHDx,,,,2EsZBTmw5SXcCN4UVEVo4jfXBarGGADsoGXVJP9ggMF2QMjG2gs84tFQ5rfthYvCMXfjmRHAALpRT1BT2AwbrTco,1735903685,311602996,2EsZBTmw5SXcCN4UVEVo4jfXBarGGADsoGXVJP9ggMF2QMjG2gs84tFQ5rfthYvCMXfjmRHAALpRT1BT2AwbrTco,1735903685,311602996,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.990138,1,999999999.990138,1,,999999999.990138,[],,,,,,False,,GzuFREpdqhjBuK7p8icYL8teBKxxVZ6AhETtty3wpump
5CytPeGzShwCXHgEFi5tFcyNHNCTUmq42wdN1beWaFrb,,,,4QqZc1KniUYa2LSPyAdEipnqn12QZ63QXftWwhXrBwdGCNL5B2MMGTvroZm6EDuoK6XVbwCQiUeD6TXCwwx9JL6t,1758293399,367880699,4QqZc1KniUYa2LSPyAdEipnqn12QZ63QXftWwhXrBwdGCNL5B2MMGTvroZm6EDuoK6XVbwCQiUeD6TXCwwx9JL6t,1758293399,367880699,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999898429.369213,1,999898429.369213,1,,,999898429.369213,[],,,,,,False,,False,gGbs4by7VcVufprBfRAMKLQbbYH791RHi18rnoUpump
GiEUukYsv8n5eDkVSUVZvreHvT8EMNtGfLntqJcPQ78Z,,,,X41R7qebRkf3cQ1xsjm4KgqwvnCgZhD6oLDyxKjFyeneMeLZGhRv1WuVUrwhLgszzGqs3dEE2fdb4XbFy5yNNfs,1737364204,315184121,X41R7qebRkf3cQ1xsjm4KgqwvnCgZhD6oLDyxKjFyeneMeLZGhRv1WuVUrwhLgszzGqs3dEE2fdb4XbFy5yNNfs,1737364204,315184121,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.699763,1,999999999.699763,1,,,999999999.699763,[],,,,,,False,,False,BoFz9xBTMk9aw6ZuXPQtFqzdYsEaYhaEFk7jVrSrpump
6zayU4hc2zEWskF3MMw2Ajbq7oUwu1L6ucxZSembxKUr,,,,4Q3mfsEALZXKobxmoKp8mY53iPBT3wxBx12owVGQLBtvBK2GiaWqxFEWNdkCTMNL7YrqYKFvd6MTbc1SdP3KurEm,1758053626,367274483,4Q3mfsEALZXKobxmoKp8mY53iPBT3wxBx12owVGQLBtvBK2GiaWqxFEWNdkCTMNL7YrqYKFvd6MTbc1SdP3KurEm,1758053626,367274483,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999855534.116362,0.9999999999906186,999855534.116362,0.9999999999906186,,,999855534.125742,[],,,,,,False,,False,8Vi9iztWBYBz9gd4fDJLZ4tXeT6iVZh1yRFw6mDGpump
3okJFWv5eMRhsw9aYNcBJZpY2ymD3q9hJzFWyWQuFDds,,,,3zyW6m9AAo3ZvTnD8CxeLYoCdHbVNeygMFvpJ32eZdHwmrNYfAhK8ioXarF2hF8TkRKSPrfyFFq3jEgjr1bBW2qR,1763802401,381732696,3zyW6m9AAo3ZvTnD8CxeLYoCdHbVNeygMFvpJ32eZdHwmrNYfAhK8ioXarF2hF8TkRKSPrfyFFq3jEgjr1bBW2qR,1763802401,381732696,0,,,0,,,,,,1000000000,1,1000000000,1,,,1000000000,[],,,,,,True,,False,9jwN7zpaWpzw5ZCKfjHzkxjSq5atE3pnA6tftiTTpump
v3h37Z7W7VwKnE6TWpcR8ohs7nMEux5JfdVQQ7V8ZUt,,,,KHbiynoe1HvFQVWEH1ycsijXX4BVyfDg8eQhWs7MHtrwqr46eXEANEsnx7aTRBjK2kbB6ipS3guGRPpzekTjFUd,1741015858,324334403,KHbiynoe1HvFQVWEH1ycsijXX4BVyfDg8eQhWs7MHtrwqr46eXEANEsnx7aTRBjK2kbB6ipS3guGRPpzekTjFUd,1741015858,324334403,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.994879,0.999999999994879,999999999.994879,0.999999999994879,,,1000000000,[],,,,,,False,,False,DCXnX8BHEe1SybhKizANc1Fk1xUXdfPeKQhGuiaSpump
AwwpfDVBiDqqtpg4rTHyMq6TuMVJTYc2n8MUsy3G2NDd,,,,656JqUYDx3ch2spi2qnWfazueycz5dTTjV3H99qkvJEJNReqiU8P5rbnFBnzH9nZGiDSsr2CMooRvnnzU53KD5Wg,1746798096,338877849,656JqUYDx3ch2spi2qnWfazueycz5dTTjV3H99qkvJEJNReqiU8P5rbnFBnzH9nZGiDSsr2CMooRvnnzU53KD5Wg,1746798096,338877849,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,CjQbrDTW75fCqmrbQhUfsPCViHrvZXhwRJGX2QP8pump
7jFCdKCDVWd1cVHqXx1E5vvpjXbsnavfW8iHQWNch6PU,,,,27tTCeiacmbJJxLcUnt9LcYNuhPwS4nyy7Pok1ktozxbcHtTpfdTLXFtZNNmTLWL6VDcyTootbqmjbMYLzwXnzMR,1741037348,324388664,27tTCeiacmbJJxLcUnt9LcYNuhPwS4nyy7Pok1ktozxbcHtTpfdTLXFtZNNmTLWL6VDcyTootbqmjbMYLzwXnzMR,1741037348,324388664,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.9910349,0.9999999999991629,999999999.9910349,0.9999999999991629,,,999999999.991872,[],,,,,,False,,False,DZTua4Re4TD4swdP8PPJgDimDADUYNCEbA4PHXSopump
FgcMtu62iUiB8aGcAWo7fQi1Zgci33r626TDFWDCjrbD,,,,4cNcM7CSuzSecWuzAjWsSNkmU1dzLdaRx75AiywQuVYJmJVXG6LUaFaKmYfZHSeMrr3oZqMWH63nSnbbSqrszrP4,1738509808,318015041,4cNcM7CSuzSecWuzAjWsSNkmU1dzLdaRx75AiywQuVYJmJVXG6LUaFaKmYfZHSeMrr3oZqMWH63nSnbbSqrszrP4,1738509808,318015041,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,[],,,,,,False,,False,DdtPQEZWqNbbQp7jQzwUj3FoHmeiLGhMhh27QBipump
WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,,,2aTf6HvqVVv3MmEQKi5zyPtjC8vyQwhE2n319sXUGR8c5PZWJ49VpEZxLwfnkb9nLQs68GKW8Ks1cpPqKUL98Aeq,1754071235,357211452,2aTf6HvqVVv3MmEQKi5zyPtjC8vyQwhE2n319sXUGR8c5PZWJ49VpEZxLwfnkb9nLQs68GKW8Ks1cpPqKUL98Aeq,1754071235,357211452,0,,,0,WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,,0,0,False,989037005.934785,0.9913593419622848,989037005.934785,0.9913593419622848,,,997657422.561931,[],,,,,,False,,False,6ZRHcxqByVgm15suYy4MWMYcsMKVTkPExTBj2sJBbonk
483nYx4f4C9XXeeMimuDqEeGcyFwi8RTevjBiWFACL8A,,,,4EnPLGdrrWjx5u3dbZH7R4F9xbpzDraq372k2D5cGhvtfG5eEsje5DpaersyCy8vCdmoecQnE4eipF4phM4bZxhw,1743296730,330061373,4EnPLGdrrWjx5u3dbZH7R4F9xbpzDraq372k2D5cGhvtfG5eEsje5DpaersyCy8vCdmoecQnE4eipF4phM4bZxhw,1743296730,330061373,74872932.870731,,,0.07491216370033962,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,998572571.7008251,0.9990957892229686,998572571.7008251,0.9990957892229686,,,999476308.950766,[],,,,,,False,,False,3jXjPmDDjyM98mG7uidhwoYvyhv5i4zDHSrE5RD8pump
2f8wFasiR4UnR5m7n1DLkvYiBXmDHhKsaxa7onXhija6,,,,xcdpnXRkAxC5iKqbfwa5VUSdaph8dr6N8dakKD4n7wds5UV2iQ9BRiVHVeGsanEzZzjei6SG6WoDASBNW3zLxyE,1740475104,322968205,xcdpnXRkAxC5iKqbfwa5VUSdaph8dr6N8dakKD4n7wds5UV2iQ9BRiVHVeGsanEzZzjei6SG6WoDASBNW3zLxyE,1740475104,322968205,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.999999,1,999999999.999999,1,,999999999.999999,[],,,,,,False,,3c8XcHk7viFzAZQSicfKCCqXkEJFFofcsKLmoGYApump
3SaWoTaDEA4Dvv7Qe3n2CxK1ZEYep8PGDsMjvAMfsWED,,,,2DBPQzrtnUaoZ2U49CgX1fmZDJQHcBNcMMbg46MRH24C82rfi52xCpo9rjfsN4KfCg5ttGFDbsDDy7McUQM7wBPK,1734117919,307276547,2DBPQzrtnUaoZ2U49CgX1fmZDJQHcBNcMMbg46MRH24C82rfi52xCpo9rjfsN4KfCg5ttGFDbsDDy7McUQM7wBPK,1734117919,307276547,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999985702.677484,1,999985702.677484,1,,,999985702.677484,[],,,,,,False,,False,Ddnh8NwELJE66PdFRbqhs6F8u1jJgkf41MyEJ26Jpump
,,,,,,,,,,,,,,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,0,,0,,,,,[],,,,,,False,,False,CPzkFCruKAPe96PEDYpK7W8GePQPHpDyXiehTSGpump
2txiFMhoCMvGXNYXgCcdpRkJdZNq2UvonALSSHERZUTU,,,,3epoWk7BRqnF9yGVGgsuynhmNvwRneC9Zst2R3zLMymVr1qDhdtL9NEkYqnUTm6xVJmj6A2cT5uVqewHSTDfsYE3,1744969470,334252037,3epoWk7BRqnF9yGVGgsuynhmNvwRneC9Zst2R3zLMymVr1qDhdtL9NEkYqnUTm6xVJmj6A2cT5uVqewHSTDfsYE3,1744969470,334252037,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.984278,1,999999999.984278,1,,,999999999.984278,[],,,,,,False,,False,DYCPAov4SYCStgFXgrBuvKdg97bTPL3kY46uJmkECGxh
6Qe9oje5aT11LV4j6hoVr26HCJSFb4Gq4jLiuGCU5eYp,,,,3gAdxzPqnwzrDFV42RXDuRF3qLakHaxpC1EFjAcY4nQ2wJaEHGwomCcgsHwZDuCLk7A2yxX9Fr9SUfzLqQpBjmaC,1748755768,343837267,2L54aHWjR4KZWoqs2fg5b5iNDYsdrG7AHbUaSPEskb8qviJDcDJtXXG2LciYjK6wc4GGTeEew3bRoZuw8PZB6byj,1748755768,343837267,0,,,0,6Qe9oje5aT11LV4j6hoVr26HCJSFb4Gq4jLiuGCU5eYp,,0,0,True,79956.26747300001,0.9999624799214416,79956.26747300001,0.9999624799214416,,,79959.267551,[],,,,,,False,,False,8NedYE22KF44oATehzvVMePrrsR4YErQsmM1VhctL4T
2LxbVoG5H2Wu1wTsmn8pKgFUGzdKAbsj6VpiDuS1jxei,,,,pD3uK4Nb3u6AVjg5aKrdmtBsLDQekeTynkk2xdF3f7Yo7RzLxnhr6829kZCttmXC7DiG5teAWDUJw8UJqu66Bj3,1750032311,347058847,pD3uK4Nb3u6AVjg5aKrdmtBsLDQekeTynkk2xdF3f7Yo7RzLxnhr6829kZCttmXC7DiG5teAWDUJw8UJqu66Bj3,1750032311,347058847,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.44029,1,999999999.44029,1,,,999999999.44029,[],,,,,,False,,False,aayuZtT7waEhYy9QYhvcdTUQMp6K2iW6pUZC87Jpump
