name,address,symbol,liquidity,volume24hChangePercent,fdv,rank,decimals,volume24hUSD,price24hChangePercent,ts,marketcap,price,logoURI
Grafete,2aWos2YsA6YjN5DHX77diRUx7SKMg7H1U8hqL2N1iy5o,GRFT,84349.80368803615,152.5119569546079,1079322.9322618463,747,8,29838.426162582495,15.889336762139614,1741010404,1079322.9322618463,0.0010794166832336903,https://gateway.pinata.cloud/ipfs/QmUNP8z8XbTquwEQRsFsvMkYd4f3Pvf3tsJ4JAuN6YK113
Blaze,BLZEEuZUBVqFhj8adcCFPJvPVCiCyVmh3hkJMrU8KuJA,BLZE,170578.87990915272,1334.3159243363984,4008617.0815005507,746,9,17049.063206287577,13.812171904726812,1741010404,4008617.0815005507,0.00040094533688325295,https://solblaze.org/assets/blze.png?v=2
DeepSeek,5D27EZ1prg14zDFfDXZPfebej2Q4mX12VBqLeXdppump,DeepSeek,90445.7278148309,132.153846108652,154670.1151983201,745,6,34204.59837657554,13.43319986836859,1741010404,154670.13220112078,0.0001547728587206389,https://ipfs.io/ipfs/QmVaPE46WWMjpbKrVGW6EYAdrhTrZ9zRhKhDgZKGvbJpBD
GREED3.0,DuejaS11uPGgRNvvMLfmjPKZjPrxfsXWjbh9kYTepump,GREED3.0,7557.586033599614,6201.899407150312,8050.11232441019,744,6,57522.37587317664,-6.398397903839577,1741010404,8050.11232441019,8.050969849628166e-06,https://ipfs.io/ipfs/QmP2AzP1ECi2Affqo6xJtNnBxVifTp2svXMcFKmYibnpo9
 ZERO TAXES ON CRYPTO,FW3JoGuZvvRYpv5PyQujugaaquLF4EqzZEfzACVbpump,0%,23011.828430626225,8368.492028782293,40744.569964099835,743,6,42582.291188530784,276.69512322422605,1741010404,40744.569964099835,4.0823617490966466e-05,https://ipfs.io/ipfs/QmRLFoKv7WCdLGZ7wQf6C582kuKzQxuzWXipymVNw3Rg7j
GUMMY,H7bTHGb5Cvo5fGe5jBDNDPUv8KykQnzyZA3qZ8sH7yxw,GUMMY,472640.49259039894,349.5876759759046,1403096.2969564407,742,9,41643.789263734536,9.123784181300238,1741010404,1403096.2969564407,0.0017701863986389413,https://bafkreih3pz2wklsnoae5zuyfvascdm3phyffimvyxbsi34rjnqzkjldopu.ipfs.nftstorage.link
Gen Z Quant,3an8rhdepsLCya22af7qDBKPbdomw8K4iCHXaA2Gpump,Quant,367580.0992320971,50.017094498015084,1027373.8915499508,741,6,18655.0903544655,17.761177738603973,1741010404,1027373.8915499508,0.0010275061177050506,https://ipfs.io/ipfs/QmQM2jhqyG689v2fC1Het1p1fJVBMpSDnMkq4tvncYfyiV
Just a Chill Reserve Guy,BpLRWpnSTTDbPWJmELyMXDzrzNCErfSY1tCqbmCmpump,RESERVEGUY,4928.452504342634,,4932.068734008801,740,6,95197.55040726831,-7.472533065940172,1741010404,4932.068734008801,4.932068834259989e-06,https://ipfs.io/ipfs/QmbhG5PNQRk8VPUAFxbESKPzmYVEdnfWZsonCaTyUCtCPc
Business Coin (Wormhole),4AcNRnBBz7NsMfkdcLwgaAu2dijxkxuzg9v7P3MgA4ny,BUSINESS,60539.13450443294,875.6681145289658,503574.70309423655,739,8,54286.712638187935,35.726685876933146,1741010404,503574.70309423655,0.01041830202714712,
ASYM,DNMTk67urDBxEEVRx9HjVzCVu8en4Kgg5HfZy3E6pump,ASYM,229426.66596260938,-4.617728204306043,1378721.8041861563,738,6,49393.423965017166,12.807151004088237,1741010404,1378721.8041861563,0.0013787565840605418,https://ipfs.io/ipfs/QmapgJfWEbu8fMeEYysCzoCFyoSu96EG7azbjAawmAVSeW
TRUMP GOLD CARDS,3LuA7cib588PogacQvxpjWJoon9KoXEGHL4WMroCmnrg,TGC,31355.261444486096,76.17576610297327,55647.887650805664,737,6,30126.661288047693,24.896333757114117,1741010404,55647.887650805664,5.5661125122150225e-05,https://ipfs.io/ipfs/QmeiQEwpA1CNuMuVtp46UwveCU3DAnH2PXsVYikR7ngfTH
Make Crypto Great Again,7fiu1FmMcTyEnLHkGt2bYKA9QcwRXuWYbxtTCmtXE7iB,MCGA,23345.33319049037,209.9330001889403,49596.6100868132,736,9,36471.99755702396,4.05851006676229,1741010404,49596.6100868132,0.04979586237238562,https://gateway.irys.xyz/_ojc04BSkpr__X16q9LQJUfU-UxtViKClkZ4x6uoLEg
Pilot G-2,H2uQYEwBX3WEHbMAkCswWgsKobzTwXDYesb2Ru98pump,G-2,19360.559067293743,-100,31695.540624099303,735,6,36376.29171689579,772.6140867488326,1741010404,31695.540624099303,3.170093673507866e-05,https://ipfs.io/ipfs/QmWCzHNuWHkXr3DVRXopeUJdUAanxwYATz5CefHpRNnvku
Don't Die Dan,Bi2c6t1uBwtcCKVHpTBqGea1uYPo5QjKfEi9gptopump,DDD,24679.352229946966,1230.7003584552624,53466.24420763283,734,6,78817.80869862196,127.42973630959015,1741010404,53466.24420763283,5.346634232554099e-05,https://ipfs.io/ipfs/QmVc2YxZsnjj3XyLpcArdtDRLHWRzRz9borjn6sRpaJnPJ
CUM PROCESSING UNIT,3vPnCvrYU6xrWQj4xQqLtLeBzbiiYH4dLSoJQq2Lpump,CPU,33082.0978667471,97427.64268396214,34115.98043563936,733,6,35100.46839466988,29.02262027210248,1741010404,34115.98043563936,3.415291249811511e-05,https://ipfs.io/ipfs/QmTwBpG9FeuEevyhhbJLebRSM1Y85TB9vbyhEVnbyr1JHa
BIO,bioJ9JTqW62MLz7UKHU69gtKhPpGi1BQhccj2kmSvUJ,BIO,883065.5068669079,123.99885804734878,2681114.130064535,732,9,180482.112505957,-4.056675595007076,1741010404,2681102.0934497574,0.12036614777390936,https://crimson-fantastic-mouse-567.mypinata.cloud/ipfs/bafkreih3c2fcuob3h3vvv6s7sdvgglqgyc6tqu6tphaceciuonz2h4cagi
Sesame AI,HBZfWqbeUCyN8ZEZsARxvaGScbgpstzzSuxJCYVbpump,SESAME,8770.335366887672,25.52450098360929,9772.381754420769,731,6,32629.445922724197,0.4414839332766103,1741010404,9772.381754420769,9.772381754612492e-06,https://ipfs.io/ipfs/Qmegw4E9LpYxbY3gi7h4NTkVp5R5sciUt2pcfDSSoQdb1A
HyperPrint,7Y6CYrGDxzZzYfFoaEamTAv9ZiAFVXPBLJUtu4EYuW6W,HPRNT,1789.6118646863863,,17924.534514574858,730,9,38384.736534730866,81.76222240359914,1741010404,17924.534514574858,1.807761217040176e-05,https://gateway.pinata.cloud/ipfs/Qmeavjprn22brCrmqyXHjknMghCRtRpGD6XfpeiejcsF6H
Kangarhold,4yTZ41t1WUPJoEFwhmFFzrL3UbFWkdDRVUKJTtLwpump,Kanga,52360.24729867127,1882.8909489082803,235257.06703650247,729,6,11583.714951596445,10.454760460512153,1741010404,235257.06703650247,0.00023525962753242772,https://ipfs.io/ipfs/QmcSZFq7tZVY5Mg9TKydYVxmuQW7UM4mZPcuSeJfvhJCAP
Super PEPE,DXie42xDTeKSELuxKHhQugD5NLDLtqe6QVmJFBUspump,SUPE,10465.07866998719,,12461.513542143197,728,6,124141.7778007926,195.4479382915385,1741010404,12461.513542143197,1.2499081544120125e-05,https://ipfs.io/ipfs/QmS6Yitms3oA9ZCAMYPWopfGxaXE8yYjmFRJj5G1e1Dstm
OFFICIAL ZELENSKY,HnDLJ3TSY4coDnjR75r1HktisThY9Jxnxas7yBohpump,ZELENSKY,21014.696500027916,-12.882705170779554,38834.457013622035,727,6,30738.570997492752,16.57065475661766,1741010404,38834.457013622035,3.885244425547236e-05,https://ipfs.io/ipfs/QmRHyitaDYr9599uRdgiCv2XZXGfPtoD6guh5HXnD6LAUU
Shytoshi Kusama,7d1vpt5eri79nETcL74Punhp3mGkeBgUkMdPWep6pump,SHY,268821.02234260074,301.913462616798,1410229.4206190947,726,6,106417.86064128706,2.4746662345108525,1741010404,1410229.4206190947,0.0028206204810475146,https://ipfs.io/ipfs/QmYTDUubS7H8iJt2p6WjT3skQ22X24UhrngWpU8gNgWHwc
Sandy Codex,61yG5LCoeoqzBdopXPy6BsVPTGdRXht95L68hj5ipump,SANDY,155504.08895394948,53.017184092496805,818056.1730132586,725,6,29146.89768011446,-4.79995132810136,1741010404,818056.1730132586,0.0009835676061276534,https://ipfs.io/ipfs/QmQHchEfF5D17F24krTPdTkRgGUeW7bvjssmBqU7PqoDRU
AI Shell NOVA,AxDKAyDsC7p8C5MeDFX6FKV2MPCSGwzkRfGY2qZZpump,NOVA,317845.1770078697,198.67684731770288,3720264.1643015826,724,6,96801.0013083044,23.766141479937446,1741010404,3720264.1643015826,0.0037203016120417732,https://ipfs.io/ipfs/QmV5JTYVdujBtSn6pngqSQWtt3MU1jJWeZqLSvQPo3dgGg
Giga POTUS,BgWmyRbcyEKTChUoH2xbcsEdVnJezs3ckveMxADbpump,POTUS,86913.68270934673,886.5672406425748,452170.0179109388,723,6,44789.68774375858,18.957352222972983,1741010404,452170.0179109388,0.00045220914782708073,https://ipfs.io/ipfs/Qme4iVP4t5sSd1rfuweCtVirkwCTSF2TqZZtScKS6KpGNW
ZARA AI,73UdJevxaNKXARgkvPHQGKuv8HCZARszuKW2LTL3pump,ZARA,383922.14843792573,30.20906114737518,2465839.419603872,722,6,92952.59374135625,12.912442842195592,1741010404,2465839.419603872,0.0038026116052490896,https://ipfs.io/ipfs/QmehY3LTG3dZ7p1mCYoEHxkiHYC8hc9UTpcDWMWZMSsKPG
Market Dominance,C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,MD,225916.89531836714,43.54447991950522,1626879.09050323,721,6,59948.97562187948,-2.909866636997567,1741010404,1626879.09050323,0.0029754409461548717,https://ipfs.io/ipfs/QmQ8aYZLfgCTPj9anJCAEnXx5XSKuzNK9YEVeKWpnHcdY7
XRP on Solana,AZZyEKLE288XgF795nkktMC9poBgsq93mkcZQxRrpump,XRP,62378.20281339041,841.735046767341,102912.02995835587,720,6,34469.93974045994,31.099463348502187,1741010404,102912.02995835587,0.00010303459488928793,https://ipfs.io/ipfs/QmTMefbQwHKCYpfSRHqewSsxt59iLkBv2n3xiwmASKYqYh
Realio Network,HELn8rSM1rp8vAjNH4NYXzX6FvCbwWMGqLfaMgiBnZFV,RIO,17958.996999574116,80.71504922799338,698141.7832979187,719,11,73175.26603794904,18.971920465814733,1741010404,679479.611633975,0.3217302061706501,https://arweave.net/EUvNwO9xTmmyEO0ogPZanuqzqooZyBV5m6Rq8Wls6cA
Millionaire Over One Night,22UtC93dVBQAMEdY6hPcbzVFGzbPmzRW2GXSzgJkpump,M.O.O.N,4945.951077658737,,4960.996961791953,718,6,96591.23276513745,-8.55728346703167,1741010404,4960.996961791953,4.961061750111152e-06,https://ipfs.io/ipfs/QmYEUUUajLQ6EsnULLJTJEdN8mPAxjTei4eCALChuUuA1n
TrumpCoin,HRw8mqK8N3ASKFKJGMJpy4FodwR3GKvCFKPDQNqUNuEP,DJT,294534.25340593606,402.4184153610591,1941969.6389537826,717,9,36275.01713250291,19.014789501753548,1741010404,1941969.6389537826,0.00019421133222761907,https://i.postimg.cc/htS9z8BK/image.png
Ben the Dog,AHW5N8iqZobTcBepkSJzZ61XtAuSzBDcpxtrLG6KUKPk,BENDOG,398982.1567746402,330.3677464144395,3358195.0199249196,716,9,95272.48296081976,9.6101905137668,1741010404,3358195.0199249196,0.0033582899615739992,https://bafkreic26nzla2vtal5pmkzoegrt7nherbu64ro42n2bmgoriivytwa7r4.ipfs.nftstorage.link
THIN AIR,BtHoyZKxktnWAXr9CATuh7m6QzTAWQMW7a3FFCwepump,AIR,573482.927629454,233.91433592237055,10006288.186101416,715,6,168953.10952517518,-7.412096380269593,1741010404,10006288.186101416,0.010006745541440227,https://ipfs.io/ipfs/QmQTUkFMhxQNzRVamZ7TrV6UBRCCupqDhqiqewFyZFNzsq
DONALD J. PUMP,36CdR7EzFZgu4aEswP6xJy11x3y4sKN62Fc84CGdpump,DJPUMP,21344.304631305484,10699159300324751000,16456.317549331645,714,6,41946.84790869381,2.831791718769002,1741010404,16456.317549331645,1.8803226177937632e-05,https://ipfs.io/ipfs/QmVTgNoqqczziec22ruyfTc8WS2JZLveEgWZE6HBEDNwud
chaos and disorder,8SgNwESovnbG1oNEaPVhg6CR9mTMSK7jPvcYRe3wpump,CHAOS,209774.4939545492,227.98900994727887,535558.5178713835,713,6,44565.158183199426,18.08349751574418,1741010404,535558.5178713835,0.0005355925889754679,https://ipfs.io/ipfs/QmZx2mt2KeAcJabsLQqWp3VSFfcz6vQsqLB9uDu11Jqd2A
test game.com,8iFREvVdmLKxVeibpC5VLRr1S6X5dm7gYR3VCU1wpump,G,263043.63722478825,-48.860972674397225,1782607.2303668533,712,6,81702.43553948414,4.143008078739849,1741010404,1782607.2303668533,0.0017826176938544862,https://ipfs.io/ipfs/QmazXWWFFA89YrTb8wouXgXQhtknkVSpiDgrz5WtoPKKud
Centience,C9FVTtx4WxgHmz55FEvQgykq8rqiLS8xRBVgqQVtpump,CENTS,215179.1087877701,198.96752927447108,436260.8707343073,711,6,11875.00964453001,17.69365435262823,1741010404,436260.8707343073,0.0004363064290519979,https://ipfs.io/ipfs/QmTX489DPUAQsziULpB5VJgzqQuyJ5WtM18GHF29sw8F4c
Justice for Oscar,BGZRebZUChvQ5GMUJwEz1ayDrnyVfuP8DN8kdYu3pump,OSCAR,17008.742753071558,2.160401575421941,21806.25959393222,710,6,58047.541707872406,41.6746544811555,1741010404,21806.25959393222,2.1811475746905878e-05,https://ipfs.io/ipfs/QmRNh5iqaz5ifLRweRf9X55kTKiWtuw11q49x8ZHt9uUb1
Rizzmadan,8tKwquEKAWfDVZaE6xpWY1ZzJ6MjunJ7wFNFD4Y5pump,Rizzmadan,20010.28559184889,127.78110300939672,18679.50683157653,709,6,23339.37384066901,-6.486157960892332,1741010404,18679.50683157653,1.8700427477573305e-05,https://ipfs.io/ipfs/QmXPGNqYqZck46d4P6dCcrzPN9vHEU7janbGTGBC2hAZoH
Kendo Ai,6HP3PZ5DkCy6kEjS8CKPfeMCXgoxyTcdvEakzFyzpump,realkendo,153805.64914046423,85.08106505978327,968919.2288489881,708,6,41652.47939576539,5.950956911853839,1741010404,968919.2288489881,0.0009695483164134019,https://ipfs.io/ipfs/QmQKp3yAF2JWtj6iwonjWEeW1K99VETvAMoKAQyjL3YCai
Unknown,235pnmNFxddWKgMcn3sXhLNxXUX6HDAKPv7wmpm7pump,Unknown,4907.727476861229,,4837.258567388975,707,6,64226.28192897398,-2.1760589109334507,1741010404,4837.258567388975,4.837258567388975e-06,https://ipfs.io/ipfs/QmP3coftPxNVoTPFfUfPRdzPCpAaaUNQ2roEC6RHLH6nzy
Buji MemeMedia,Bujif1JbS6MtcVrR3bR8jJ8KFnRkSqLSGKrSAs5S7TSq,Buji,54401.909050564114,-45.21625600862957,414444.05041545234,706,9,69941.02505164401,7.204410746360162,1741010404,363533.361513002,0.0005021557764361163,https://ipfs.io/ipfs/QmYFqUEtJVHhhznQMDzFedRxvPpnHNfpE8xpZU1xYFjHvJ
Kyros Restaked SOL,kySo1nETpsZE2NWe5vj2C64mPSciH1SppmHb4XieQ7B,kySOL,3002107.9417029247,1998.7614003202882,37932813.54316262,705,9,511136.9544501246,16.6683548935564,1741010404,37730622.18001387,194.94508542972505,https://bafybeif3jzrcvwktu5bi7wcuxzr36fygo4vqctatapy7zqxawojxrnexwi.ipfs.dweb.link/
opensvm.com,Cpzvdx6pppc9TNArsGsqgShCsKC9NCCjA2gtzHvUpump,SVMAI,161827.75465102107,-45.43196882343815,368520.48188381334,704,6,30248.548518011346,4.181125652805218,1741010404,368520.48188381334,0.00036855754746052135,https://ipfs.io/ipfs/QmRotkcKStyRt8qZ2MPsWo5qcCwinwV5xuEn7o6mBjDKAk
Baby Fwog ,3Bbj7eZTuMd2FrfeZ2degzckxhgB5b63crGoHLtrpump,BABYFWOG ,179092.05604704758,240.1043948769851,1852546.2075278582,703,6,39719.73663677981,9.94279424780742,1741010404,1852546.2075278582,0.001855280305805308,https://ipfs.io/ipfs/QmSV9gxMHP1YAvMDS6nXni4tpz8RNMdzcgt6byxcVq5Q4R
MYR Spot,5wrKvxyGz63psZAjn9zABKgQH9VaCiYehPCCHFLYTrQa,MYRS,1451778.1325879267,186784.764347915,21575408.17122038,702,9,29698.340255090585,5.068272552118318,1741010404,21575408.17122038,0.22128623765354238,https://bafkreiannreibiwg43euv2pesvjezt7dbulkdhrah5gu7godjcj7mhpyzi.ipfs.nftstorage.link
Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,BTC,83571.36389409432,73.9341417827048,31188498.864434782,701,6,24277.05506031878,13.39447795163756,1741010404,31188498.864434782,1931.178348552546,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E/logo.png
Andy,667w6y7eH5tQucYQXfJ2KmiuGBE8HfYnqqbjLNSw7yww,ANDY,171641.99155090583,3676.8492181253414,1076668.2395859049,700,6,68195.48578053305,68.59364142567851,1741010405,1076668.2395859049,0.0011379352535485,https://i.ibb.co/8PFFtWQ/Updated-Andy-Logo.jpg
FATGF,4y9E3tJpGNzRr1592oWTPECgyp2VDSc1Bf3DqAm5FZsK,FATGF,200410.61949009894,342.47996010545745,358435.1886616839,699,6,24334.6725759983,14.579671764431394,1741010405,358435.1886616839,0.0003649313681923948,https://pump.mypinata.cloud/ipfs/Qmb9rkPpQBD21iySny2rn4yJTKbXkpSEsgGgG35amiEWfP
Fabelis AI,FABELyo4mGW399dBZJhMeD988o2hEPu3B3LNWtuW4ueN,FABEL,113276.62271890478,42948.38497019204,506409.4651711196,698,6,102648.46276341371,454.32080926063145,1741010405,506409.4651711196,0.0005064223566447478,https://ipfs.io/ipfs/QmRy7br9S9DqN6GSoST4QPC9va8fLtsa67E6hfAuRXjxMC
URKOCOIN,AXGmqhcKcPC4bC7vNpxGtu5oEwoEEnyeQUdw9YwYWF1q,URKO,161358.56056867872,320.22368688374587,135547.92489443245,697,9,31770.557801783754,3.7355359859081463,1741010405,135547.92489443245,0.00013555045479274889,https://gateway.pinata.cloud/ipfs/QmNUFmYJG7dSKJW7TffjJgSd8kpXyzuxDy8WLhFxvttNMK
 TRUMP STRATEGIC CRYPTO RESERVE,S1JoM7Hw24NEAmr9Xj2FGWjALrYj75Dno64xPu7pump,TSCR,25336.667778246607,,55622.75085851984,696,6,13533.320977924104,81.06889854605228,1741010405,55622.75085851984,5.562275085851984e-05,https://ipfs.io/ipfs/QmQ9xK1S2z3ZLGCZZGvQqX9TdKkUv73CNFnjCsRWRQGDLu
TruthFi,HyVDEc81P8DGfNfZbBZwyntJPvjrSi7JEK1vgqbJmUq9,TruthFI,92714.3232422332,717.9527892496967,251769.60390724018,695,6,56952.48970484403,79.99274790698175,1741010405,251769.60390724018,0.0002518369968834004,https://ipfs.io/ipfs/QmQkjAdB9sh6m6T3k9RCBzLaBAzmbyYYxLkEyzaTB1BuCE
Wuffi,73xsLcBnLnc9bh81cqVKqj8uEyiarXng5ZwJuTbnVebG,WUF,654407.2325591797,702.9476762970004,21684343.55853074,694,4,67809.41415454366,10.814379594227795,1741010405,21684343.55853074,2.591407583928291e-07,https://ipfs.io/ipfs/QmPyfiqUWpeb2VpuKAoJph7mfoeJ3uoGVt6KgRZdUwoncA
Biggie ,4Lu6RYFXaCyEpxXG6UAwZabit4akPtAHNFNL2FtDpump,Biggie ,5029.015008531426,,4928.656502430627,693,6,41854.049136226386,4.224026225388774,1741010405,4928.656502430627,4.928656502430627e-06,https://ipfs.io/ipfs/QmNuUx5G1eXHJqM4zr2ssTnYRdDMH6b473g1gKZo38W6qC
Tired Dad,5ZMUboLJUeneKouqrqu4jeLE68vX68ehE5qprV3Upump,TIRED,106959.85519751687,478.716445960488,627629.9691952227,692,6,121043.59557615721,5.38993428317503,1741010405,627629.9691952227,0.0006277387649092091,https://ipfs.io/ipfs/QmZBib4Af7Wq97vokkti3SRsxWoeyENrnbgb5KRzYMMD5Q
OFFICIAL MR BEAST,8BwsFgTsGGeDdfFh7bnc5wh1Hh6sE7m6Pcbou1MCpump,MR BEAST,279059.0927630615,,14633404.827533677,691,6,53035.51277507441,12461.245375042774,1741010405,14633404.827533677,0.07072694455067026,https://arweave.net/J_0AMOsb5IV2HRzqL8w0EgMEITmC90Ct3p_pMhNblpI
AMC,9jaZhJM6nMHTo4hY9DGabQ1HNuUWhJtm7js1fmKMVpkN,AMC,379118.8365531265,287.82623241407794,735187.1325841969,690,9,23610.496600042534,12.605364578690605,1741010405,735187.1325841969,0.0007354420743916076,https://i.ibb.co/yQTStwC/IMG-0878.jpg
Ugly Dog,74Rq6Bmckiq8qvARhdqxPfQtkQsxsqVKCbDQL5PKpump,$UGLYDOG,83759.98837521861,504.0276970454324,481359.5742256324,689,6,26925.60798742465,14.889404732855958,1741010405,481359.5742256324,0.000481394421868496,https://ipfs.io/ipfs/QmYpM1JbkJUkwHhg3QbtnbGbkwdBjH88rJM6SVzkZrRhmK
GME MASCOT,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,BUCK,381699.16400597466,458.6410145805582,1444712.9927435897,688,6,85459.21917309113,17.184848109475745,1741010405,1444712.9927435897,0.0014448625907158002,https://ipfs.io/ipfs/QmXL6KzEQH7uc2AUuyv9VdypPi9X38fb1E8AADLjZvkjAG
Make it pawssible,8V2b86PhXnuZW3XkpwgjGGALVTy47jBbQbVg8bSKpump,PAWSSIBLE,6129.043540181422,,6254.753762795574,687,6,162175.7324179301,-6.388642179949431,1741010405,6254.753762795574,6.255014563600548e-06,https://ipfs.io/ipfs/QmXFJqtJDK8XvAnutYBNEDNpF3syzjZwV51jvgYbpLxQXp
shibwifhat,F6qoefQq4iCBLoNZ34RjEqHjHkD8vtmoRSdw9Nd55J1k,SHIB,209474.13434705397,180.07749588712528,1048555.1791690873,686,9,24260.560590636924,14.421602591099258,1741010405,1048555.1791690873,0.0010692806187276676,https://imgur.fotofolio.xyz/?w=128&h=128&default=1&url=https%3A%2F%2Fimgur.fotofolio.xyz%2F%3Fw%3D128%26h%3D128%26default%3D1%26url%3Dhttps%253A%252F%252Fimgur.fotofolio.xyz%252F%253Fw%253D128%2526h%253D128%2526default%253D1%2526url%253Dhttps%25253A%25252F%25252Fi.imgur.com%25252F6CMeW5c.jpg
Trenches AI,AaWVpk6eZbgBfVbq1UfXw3EXBmAvw4QXov1xHuG7pump,TrenchAI,165201.7803482526,327.4813426096959,572662.095167678,685,6,71501.43515819917,48.90424499677232,1741010405,572662.095167678,0.0005728427098784074,https://ipfs.io/ipfs/Qmam3rZwwQve6dxTaBKc7vQCfAU1rWAqATFY28K7Zcq8ef
Treatler,9CBXvRzy8FGT62wxtSgc7s8SyHgt2mHF9cFmq88bHxBj,TREATLER,6003.085677554667,36304.96266906104,3329.4641037164265,684,6,69950.73473211486,29.086893166851784,1741010405,3329.4641037164265,3.3298934710794418e-06,https://ipfs.io/ipfs/QmS9E5BLDwWs1L8ykEKQnnDXnhXf3R7SJqgKTG4WfmEje3
life changing pill,5XqzzdodsNtAM8TtQyiqGVbD7GwLBBN7oVnRA3hLpump,PILL,160561.8038217262,195.99680045382922,428825.65735293896,683,6,36642.745607543286,1.7595755550035828,1741010405,428825.65735293896,0.0004290318625142229,https://ipfs.io/ipfs/QmSq68Gc5YBNrmvyDtQTqea5ET9WMRBc25mDnGgoWNnqci
First Illegal Memes,6vCAijTZFtAGbjhAvGjhKcYzqMMHXP3u84crxmqCpump,DRIES,16341.73323334326,383.0916627011379,19814.528048445445,682,6,60352.91397204295,251.06200789150404,1741010405,19814.528048445445,1.9822142185283398e-05,https://ipfs.io/ipfs/QmVrW5V2AJb2XvRti6BXK2cLcQhKT4MAuyU1CsKj7g6K8C
ジョー,HGXdLEkGrHBUBtbN1yogf7nrk4JBpKRQEyXY2H4Ypump,Joe,4750.236486351748,,4745.831434813963,681,6,35923.016900373535,-1.3233646573202575,1741010405,4745.831434813963,4.7504351156611896e-06,https://ipfs.io/ipfs/QmYjCSuND3MACiUzLoCTbdR4bTiGqaowz8gH253pyJe4jm
kwantxbt,9Yt5tHLFB2Uz1yg3cyEpTN4KTSWhiGpKxXPJ8HX3hat,KWANT,211933.37401218884,24.213138694482055,1186559.2753146258,680,6,85095.87288612555,20.78128043992988,1741010405,1186559.2753146258,0.0011927606928293145,https://ipfs.io/ipfs/QmQGhGpp3Z9qs5cagqcK24zvKuFoetAvHhR7whTG8zEgbw
EONIC,HyDAnhcj7Er5qVHireifnezrSxhYaauFrDNa82nTpump,EONIC,23829.411722357654,-16.236369322242865,48558.39757048117,679,6,48216.799706111065,15.714680662481921,1741010405,48558.39757048117,4.934139843844971e-05,https://ipfs.io/ipfs/QmfLXJLGazgSX5oJpjo3rUCMkYWKjYwBDAqxRBN24psYy2
BaoBao Panda,GeBCL92LPDysZPFYjRkPe7cK42Vb4ehHPZCTtCSwja7w,BAOBAO,326383.2734387047,14.16537601099076,2015935.8655594566,678,3,148909.5404928401,21.006403394268563,1741010405,2015935.8655594566,2.0159482488252339e-07,https://gateway.pinata.cloud/ipfs/QmTRRX9MFHXWcmfv4inJsjGjXXxK12zQeXhUT5j5DhWorq
Believe In Something,2GPJhV9jNrj7TaLYMRgWkcy6sTKLcwntv7nZ7qDyMRGM,bis,152878.48646113503,-87.09569480916196,811714.2255718075,677,6,43573.88859735648,-3.2811479453286014,1741010405,811714.2255718075,0.0008119622171635397,https://pump.mypinata.cloud/ipfs/QmcaF3kREf61GXAioSp454utoau9W9XiUB6TP5VJ4KwWkf
TANUKI•WISDOM,GUUFsneDFrEgYwV2ngpvpMdAmwFjhFknA5eL7ehkeFf8,TANUKI,97559.02687809506,33.32505908548006,3925006.913451502,676,2,3014.7525974084792,13.247336417904759,1741010405,3925006.913451502,0.013083362980472746,https://metadata.runemine.com/tanukiwisdom.jpg
Waveform,5XUUN5z1yBPEwoLztu4qMenmFe6GQnZptBFsnFnEpump,WAVE,244979.80253129997,252.64013483179318,1689730.116728485,675,6,49845.653221791974,32.76314184790625,1741010405,1689730.116728485,0.0016897852256402444,https://ipfs.io/ipfs/QmTwQVB1NZUtBPJ1prQAPrUnirbSrPLTzvrwhEMe2YzHZt
Audius (Wormhole),9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,AUDIO,837321.8433535573,318.4654375823955,3515081.6402334906,674,8,93144.02285333173,3.1658732623695696,1741010405,3515081.6402334906,0.09003008185163151,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM/logo.png
doland tremp,FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv,tremp,904261.0309598643,181.1027354693781,4141694.2888912116,673,9,97107.8867223247,13.208728928410777,1741010405,4141694.2888912116,0.041434057432756945,https://bafkreia5oynseyky72us6y7uzbas2uxoosujxvbnnuvscozetprbdinmey.ipfs.nftstorage.link
Naitzsche,Fxm6tJ2khHbLVcSgnYUqg9FiBduVRLEvdQR67dvQ3eGp,NAI,124681.00870587885,453.65345167529154,334019.91909327713,672,6,47063.35116277619,54.6650971310645,1741010405,334019.91909327713,0.00033410529046424696,https://arweave.net/mpbwNqWiQsUhzIBCU9uvjetv-8XAI7ZaOrJvfGBq3FQ
Friday AI,B29VFNAL4vh7rNcZMCmsHkZaYzUaVj3UinU3dFh6pump,FRIDAY,181159.64515716129,148.77821501080442,1263793.1219633247,671,6,78352.29708322539,70.5001260485312,1741010405,1263793.1219633247,0.0012658485003289905,https://ipfs.io/ipfs/QmdHkPBEhTmuqS6rM5Vy7h8Fp45CECcKR2dK6qp3iFXM8y
